unit_number,cycle,true_rul,op_cluster,mahalanobis,fisher_rao,kl_div,js_div,wasserstein,mahalanobis_self,fisher_rao_self,recon_error,drift_raw,drift_flag,geo_alarm_raw,geo_alarm,latent_mu_norm,latent_mu_centered,health_score
1,64,125,0,3.438858,11.266069,36599.394417,23.18926,16.556043,0.805679,1.380087,0.002068,False,False,False,False,2.318772,2.307076,29.043
1,65,125,0,3.452062,11.248045,36568.592486,23.189862,16.548178,0.839053,1.766119,0.002054,False,False,False,False,2.320475,2.309091,28.656
1,66,125,0,3.412401,11.233228,36783.296106,23.185085,16.528976,1.442651,2.117571,0.002041,False,False,False,False,2.304254,2.294125,30.106
1,67,125,0,3.534151,11.198062,36724.105084,23.155083,16.37166,1.342897,2.642758,0.002025,False,False,False,False,2.276222,2.263986,25.147
1,68,125,0,3.231995,11.164443,36918.580987,23.137605,16.247418,1.331662,3.054451,0.00202,False,False,False,False,2.238171,2.226542,37.417
1,69,125,0,3.150893,11.11799,36786.438893,23.091572,16.060901,1.162719,3.380206,0.002006,False,False,False,False,2.207016,2.192134,42.272
1,70,125,0,3.185989,11.096622,36812.787186,23.090592,16.026211,1.320252,3.722152,0.002001,False,False,False,False,2.198621,2.183151,39.813
1,71,125,0,3.042811,11.064907,36848.086548,23.064824,15.921598,1.477505,3.898695,0.002006,False,False,False,False,2.175348,2.157832,48.501
1,72,125,0,3.159446,11.030969,36734.813186,23.040683,15.817911,1.609175,4.221267,0.002008,False,False,False,False,2.15906,2.139784,41.776
1,73,125,0,3.240099,11.020267,36866.306065,23.039537,15.776617,1.691614,4.420166,0.00201,False,False,False,False,2.142533,2.122626,37.193
1,74,125,0,3.014987,10.977818,36816.40261,23.0016,15.652395,1.794525,4.68926,0.002024,False,False,False,False,2.118666,2.097021,50.209
1,75,125,0,3.570828,10.9382,36683.054492,22.952127,15.34841,2.44907,5.001087,0.00206,False,False,False,False,2.059139,2.031499,24.123
1,76,125,0,2.94071,10.91234,36843.899932,22.943438,15.314205,2.034912,5.21164,0.002113,False,False,False,False,2.039606,2.012218,53.87
1,77,125,0,3.059373,10.88695,36769.527023,22.919585,15.255756,2.175406,5.375243,0.00216,False,False,False,False,2.03066,2.001875,47.37
1,78,125,0,3.169244,10.895534,37040.706705,22.949532,15.360784,2.139749,5.464509,0.00217,False,False,False,False,2.041433,2.015711,41.122
1,79,125,0,3.005245,10.851398,36911.478589,22.899107,15.096005,2.116996,5.710684,0.002174,False,False,False,False,1.988299,1.956845,50.963
1,80,125,0,2.88793,10.816969,36976.388268,22.877602,14.99759,2.159081,5.908595,0.002165,False,False,False,False,1.960518,1.928451,55.485
1,81,125,0,2.710205,10.808222,37011.363757,22.875878,14.995956,2.269997,6.037857,0.002144,False,False,False,False,1.957765,1.925143,63.154
1,82,125,0,2.678947,10.775988,37008.900957,22.846406,14.923726,2.233265,6.184057,0.002115,False,False,False,False,1.941143,1.906988,64.438
1,83,125,0,2.679653,10.757685,37058.55679,22.829745,14.807037,2.353905,6.310698,0.002113,False,False,False,False,1.910854,1.873698,64.409
1,84,125,0,2.782031,10.73206,36953.071597,22.805475,14.716796,2.21556,6.510505,0.002126,False,False,False,False,1.896583,1.856197,60.392
1,85,125,0,2.850836,10.729832,37124.344544,22.818568,14.757285,2.188653,6.648324,0.002134,False,False,False,False,1.897169,1.857581,57.371
1,86,125,0,3.127027,10.689166,37144.855453,22.787912,14.562896,2.855399,6.806619,0.002138,False,False,False,False,1.848578,1.804436,43.474
1,87,125,0,2.464391,10.672007,37251.583907,22.767315,14.507358,2.339161,6.947229,0.002141,False,False,False,False,1.823988,1.780752,74.101
1,88,125,0,2.549686,10.643355,37187.113822,22.744077,14.383291,2.515549,7.078308,0.002166,False,False,False,False,1.798378,1.751537,70.252
1,89,125,0,2.657806,10.638023,37334.86887,22.742221,14.347394,2.788648,7.209604,0.002173,False,False,False,False,1.778236,1.731881,65.275
1,90,125,0,2.547211,10.577509,37194.141786,22.679666,14.065644,2.758955,7.373407,0.002208,False,False,False,False,1.714551,1.659491,70.347
1,91,125,0,3.069444,10.590686,37273.683341,22.703149,14.141017,2.789095,7.474248,0.002242,False,False,False,False,1.730147,1.675804,46.826
1,92,125,0,2.368474,10.55968,37367.943378,22.692893,14.157464,2.714723,7.537841,0.002247,False,False,False,False,1.728533,1.675593,79.136
1,93,125,0,2.960286,10.542375,37240.934457,22.67276,14.03463,3.092084,7.665318,0.00226,False,False,False,False,1.70849,1.650057,52.965
1,94,125,0,2.33592,10.520695,37462.581984,22.663727,14.014977,2.896375,7.770975,0.002274,False,False,False,False,1.681438,1.625181,80.849
1,95,125,0,2.61384,10.502817,37320.714416,22.641889,13.927091,2.690719,7.856233,0.002293,False,False,False,False,1.670048,1.60917,67.208
1,96,125,0,2.450375,10.480303,37462.50275,22.624487,13.780154,3.026503,7.987864,0.002284,False,False,False,False,1.617161,1.553781,74.846
1,97,125,0,2.391557,10.470267,37415.114221,22.615784,13.801008,2.854741,8.056381,0.002286,False,False,False,False,1.627537,1.563318,77.884
1,98,125,0,2.71844,10.449623,37562.962902,22.621474,13.812852,3.076413,8.138068,0.002336,False,False,False,False,1.621054,1.558333,62.866
1,99,125,0,2.555015,10.458535,37500.917774,22.613616,13.723,3.231302,8.29337,0.00235,False,False,False,False,1.603473,1.536646,70.046
1,100,125,0,2.375626,10.422832,37564.87648,22.596251,13.674412,3.09109,8.345326,0.002317,False,False,False,False,1.581473,1.51437,78.785
1,101,125,0,2.276553,10.394366,37523.554344,22.563432,13.551109,2.984409,8.487765,0.002294,False,False,False,False,1.549821,1.475563,84.704
1,102,125,0,2.386539,10.38515,37599.447664,22.569888,13.585919,3.094429,8.524566,0.002269,False,False,False,False,1.556853,1.484662,78.167
1,103,125,0,2.348377,10.38968,37509.208434,22.573749,13.598837,3.177136,8.635838,0.002275,False,False,False,False,1.568557,1.495751,79.935
1,104,125,0,2.265341,10.357378,37589.407557,22.551646,13.503347,3.213728,8.663267,0.002275,False,False,False,False,1.533245,1.457465,85.243
1,105,125,0,2.473131,10.360932,37632.878549,22.55499,13.502872,3.154737,8.779936,0.002279,False,False,False,False,1.532062,1.454045,73.691
1,106,125,0,2.328027,10.321486,37684.484029,22.523084,13.379746,3.317167,8.863077,0.002279,False,False,False,False,1.490184,1.40704,81.263
1,107,125,0,2.387056,10.2985,37766.338688,22.514487,13.326012,3.40637,8.908,0.002263,False,False,False,False,1.465359,1.383166,78.136
1,108,125,0,2.342918,10.285966,37621.391198,22.485815,13.194666,3.447195,9.033074,0.002222,False,False,False,False,1.435159,1.345917,80.29
1,109,125,0,2.589937,10.280569,37728.993796,22.497193,13.226596,3.486389,9.061556,0.002208,False,False,False,False,1.440075,1.350469,68.33
1,110,125,0,3.012135,10.283196,37982.6079,22.520036,13.381,3.790619,9.091198,0.002217,False,False,False,False,1.469407,1.386733,50.446
1,111,125,0,2.472447,10.294968,37804.65742,22.523872,13.362665,3.424041,9.163261,0.002219,False,False,False,False,1.482259,1.3974,73.719
1,112,125,0,2.189731,10.286501,38072.920262,22.522325,13.337434,3.328318,9.222991,0.00222,False,False,False,False,1.447413,1.363205,89.497
1,113,125,0,2.46873,10.281006,37991.063573,22.514761,13.327002,3.380737,9.338526,0.002246,False,False,False,False,1.45616,1.369058,73.869
1,114,125,0,2.43343,10.258497,38015.728569,22.504157,13.276459,3.3164,9.415505,0.002284,False,False,False,False,1.439935,1.349345,75.747
1,115,125,0,2.482075,10.238544,38048.304067,22.487086,13.177494,3.506832,9.53464,0.0023,False,False,False,False,1.408113,1.310864,73.241
1,116,125,0,2.504097,10.218672,38143.611661,22.475815,13.18877,3.432411,9.545992,0.002292,False,False,False,False,1.402118,1.30508,72.219
1,117,125,0,2.276945,10.21123,38105.356025,22.467737,13.140509,3.408506,9.613239,0.00228,False,False,False,False,1.3903,1.290415,84.685
1,118,125,0,2.202325,10.206718,38132.825008,22.472627,13.177561,3.403203,9.657858,0.002294,False,False,False,False,1.405165,1.306604,88.413
1,119,125,0,2.187083,10.201635,38094.859263,22.462375,13.142737,3.60616,9.746823,0.002369,False,False,False,False,1.396459,1.294575,89.616
1,120,125,0,2.813975,10.186211,38230.614507,22.472258,13.187231,3.570744,9.76507,0.002431,False,False,False,False,1.404068,1.305501,59.095
1,121,125,0,2.348991,10.204612,38185.597369,22.474525,13.144928,3.639559,9.859393,0.002441,False,False,False,False,1.394787,1.29172,79.913
1,122,125,0,2.362302,10.186103,38238.027335,22.478444,13.227746,3.501679,9.8239,0.002442,False,False,False,False,1.419309,1.320459,79.415
1,123,125,0,2.22404,10.202822,38360.212792,22.491855,13.275383,3.408681,9.907565,0.002441,False,False,False,False,1.427341,1.329855,87.348
1,124,125,0,2.915999,10.194192,38418.457048,22.482997,13.187899,3.912401,9.981554,0.002452,False,False,False,False,1.394113,1.289634,54.537
1,125,125,0,2.324827,10.179305,38426.594123,22.472275,13.216702,3.665211,10.031451,0.002435,False,False,False,False,1.400635,1.299514,81.403
1,126,125,0,2.153003,10.157298,38408.489751,22.463033,13.174583,3.557977,10.075512,0.002393,False,False,False,False,1.392864,1.287972,91.476
1,127,125,0,2.136891,10.148068,38463.457826,22.453416,13.135745,3.583151,10.160053,0.002351,False,False,False,False,1.377183,1.268002,92.49
1,128,125,0,2.189726,10.150781,38577.417819,22.459843,13.158088,3.549998,10.202567,0.002327,False,False,False,False,1.375926,1.267192,89.497
1,129,125,0,2.301677,10.147919,38395.169194,22.446867,13.104196,3.659256,10.259825,0.00233,False,False,False,False,1.373085,1.261588,83.203
1,130,125,0,2.161569,10.154088,38587.079333,22.468649,13.190413,3.666424,10.296187,0.002346,False,False,False,False,1.387908,1.281548,90.934
1,131,125,0,2.374494,10.149413,38623.978912,22.466292,13.168378,3.728777,10.34997,0.002342,False,False,False,False,1.381051,1.269415,78.844
1,132,125,0,2.211312,10.117276,38552.667957,22.433156,13.052287,3.874963,10.393638,0.002341,False,False,False,False,1.345626,1.226803,88.067
1,133,125,0,2.470064,10.089844,38508.690702,22.414158,13.027046,3.845685,10.381499,0.002337,False,False,False,False,1.340552,1.220213,73.815
1,134,125,0,2.290056,10.111423,38513.192039,22.429483,13.066036,3.830489,10.464899,0.002318,False,False,False,False,1.354555,1.236997,83.873
1,135,125,0,2.525155,10.095649,38743.202243,22.42839,13.045754,3.885301,10.52122,0.002304,False,False,False,False,1.330315,1.208675,71.229
1,136,125,0,2.189893,10.113607,38735.335274,22.44792,13.136429,3.592827,10.565905,0.002286,False,False,False,False,1.366527,1.250497,89.483
1,137,125,0,2.566373,10.101759,38759.095366,22.438639,13.064213,3.84747,10.636781,0.002282,False,False,False,False,1.343421,1.221353,69.437
1,138,125,0,2.836415,10.088784,38730.353089,22.427971,13.030006,4.159563,10.690715,0.002288,False,False,False,False,1.334253,1.208739,57.808
1,139,125,0,2.35408,10.07431,38835.963145,22.425965,13.074844,3.772711,10.693266,0.002281,False,False,False,False,1.341553,1.21757,79.729
1,140,125,0,2.466012,10.088259,38894.504844,22.433679,13.099418,3.931704,10.712174,0.002246,False,False,False,False,1.343098,1.220329,73.979
1,141,125,0,2.409759,10.120799,38999.769356,22.461944,13.195644,3.836714,10.773112,0.002202,False,False,False,False,1.365486,1.250388,76.846
1,142,125,0,2.277659,10.113646,38980.272907,22.45718,13.134629,3.844088,10.83585,0.002201,False,False,False,False,1.349354,1.230819,84.65
1,143,125,0,2.410966,10.100553,38987.536377,22.444383,13.066516,4.146701,10.880364,0.002195,False,False,False,False,1.325394,1.200492,76.796
1,144,125,0,2.391894,10.065886,38959.623212,22.419498,13.063666,3.933741,10.897051,0.002194,False,False,False,False,1.328264,1.202309,77.866
1,145,125,0,2.178946,10.064846,38888.442559,22.414965,13.017773,3.750553,10.951368,0.002211,False,False,False,False,1.320873,1.191161,89.978
1,146,125,0,2.324735,10.073424,39014.885662,22.434141,13.100645,3.990686,10.961267,0.002202,False,False,False,False,1.341035,1.215139,81.407
1,147,125,0,2.334498,10.08377,39021.463988,22.449006,13.232638,3.984332,11.023586,0.0022,False,False,False,False,1.388753,1.26846,80.963
1,148,125,0,2.287774,10.079162,39101.883459,22.45186,13.221365,4.013887,11.038733,0.002142,False,False,False,False,1.378543,1.257546,84.005
1,149,125,0,2.560492,10.099166,39166.090816,22.460574,13.257473,4.119981,11.112769,0.002123,False,False,False,False,1.384873,1.265333,69.759
1,150,125,0,2.381219,10.1104,39075.274193,22.467852,13.279156,3.930193,11.123602,0.002123,False,False,False,False,1.402669,1.283462,78.492
1,151,125,0,2.278963,10.081856,39179.627516,22.450375,13.1873,4.04108,11.184476,0.002137,False,False,False,False,1.363901,1.238384,84.585
1,152,125,0,2.267365,10.080081,39101.790301,22.447588,13.234646,3.932485,11.235207,0.002145,False,False,False,False,1.390688,1.265596,85.149
1,153,124,0,2.685707,10.053239,39060.979578,22.435369,13.196002,4.217634,11.217002,0.002141,False,False,False,False,1.383943,1.254187,64.155
1,154,123,0,2.633794,10.06729,39136.563281,22.452689,13.313542,4.110983,11.215667,0.002141,False,False,False,False,1.417903,1.294009,66.339
1,155,122,0,2.371134,10.093399,39164.819884,22.481391,13.442676,3.931637,11.246156,0.00213,False,False,False,False,1.457946,1.340999,79.016
1,156,121,0,2.408481,10.104759,39381.988464,22.502738,13.481624,4.103939,11.29726,0.002119,False,False,False,False,1.45349,1.339075,76.899
1,157,120,0,2.575632,10.122864,39421.900462,22.527977,13.610304,4.021168,11.297292,0.002101,False,False,False,False,1.493114,1.385962,68.983
1,158,119,0,2.499059,10.120407,39322.609722,22.51352,13.509398,4.22489,11.361184,0.002099,False,False,False,False,1.469042,1.355158,72.494
1,159,118,0,2.615828,10.100974,39461.70562,22.508397,13.547353,4.151697,11.369552,0.002086,False,False,False,False,1.471186,1.358473,67.113
1,160,117,0,2.261185,10.10455,39396.019119,22.499944,13.493765,3.981134,11.461368,0.002059,False,False,False,False,1.461865,1.344318,85.438
1,161,116,0,2.282515,10.097962,39386.8084,22.495027,13.495553,4.051637,11.490509,0.002038,False,False,False,False,1.462097,1.344613,84.373
1,162,115,0,2.363952,10.079638,39327.701083,22.478586,13.44086,4.011045,11.519834,0.002038,False,False,False,False,1.452921,1.329955,79.34
1,163,114,0,2.437284,10.102553,39477.43007,22.501247,13.541319,4.147721,11.534528,0.002025,False,False,False,False,1.470653,1.353851,75.558
1,164,113,0,2.433079,10.090931,39474.243222,22.503303,13.550741,4.141755,11.529975,0.002022,False,False,False,False,1.476442,1.360484,75.764
1,165,112,0,2.682475,10.123754,39505.731264,22.521781,13.631825,4.238194,11.613815,0.002057,False,False,False,False,1.501896,1.38673,64.29
1,166,111,0,2.488392,10.083124,39465.36266,22.500421,13.5923,4.235707,11.596415,0.002072,False,False,False,False,1.494646,1.377303,72.908
1,167,110,0,2.990809,10.122026,39575.987231,22.531349,13.742117,4.455199,11.677134,0.002099,False,False,False,False,1.534175,1.42144,51.699
1,168,109,0,2.2588,10.117406,39566.197818,22.53171,13.723221,4.099548,11.70888,0.002091,False,False,False,False,1.531525,1.418138,85.569
1,169,108,0,2.926029,10.12541,39631.850496,22.540851,13.748302,4.477555,11.742362,0.002039,False,False,False,False,1.53679,1.421488,54.283
1,170,107,0,2.773163,10.112913,39641.63801,22.542766,13.835456,4.285368,11.714747,0.001956,False,False,False,False,1.564559,1.452879,60.707
1,171,106,0,2.950968,10.117951,39695.881426,22.559441,13.870301,4.467584,11.71295,0.001947,False,False,False,False,1.571076,1.462286,53.408
1,172,105,0,2.483679,10.150409,39750.834564,22.581354,13.944174,4.167214,11.797051,0.001936,False,False,False,False,1.588447,1.483432,73.142
1,173,104,0,2.62342,10.12827,39659.160718,22.544669,13.752337,4.449291,11.910865,0.001945,False,False,False,False,1.538254,1.422429,66.772
1,174,103,0,2.66113,10.141949,39768.786191,22.565823,13.920262,4.249294,11.893449,0.001927,False,False,False,False,1.581564,1.472487,65.178
1,175,102,0,2.561144,10.134381,39801.002374,22.554273,13.872074,4.471445,11.93986,0.001949,False,False,False,False,1.565737,1.452871,69.723
1,176,101,0,2.559994,10.136799,39709.224642,22.55654,13.917308,4.235756,11.977322,0.001955,False,False,False,False,1.588855,1.476813,69.787
1,177,100,0,2.542697,10.165538,39810.294778,22.586883,14.021966,4.246305,12.046095,0.001963,False,False,False,False,1.613216,1.505125,70.521
1,178,99,0,2.815085,10.157138,39925.582287,22.585941,14.017226,4.547153,12.093297,0.001956,False,False,False,False,1.605104,1.495502,59.06
1,179,98,0,2.847233,10.166265,39929.529295,22.596863,14.065332,4.526431,12.094657,0.001941,False,False,False,False,1.618909,1.512339,57.474
1,180,97,0,2.511913,10.164362,39829.803244,22.589273,14.023039,4.332184,12.13889,0.001926,False,False,False,False,1.614907,1.506119,71.821
1,181,96,0,2.779436,10.168199,39884.87422,22.605744,14.146949,4.446117,12.12244,0.00192,False,False,False,False,1.648146,1.542661,60.514
1,182,95,0,2.924503,10.19833,39904.824487,22.651224,14.388435,4.393438,12.140325,0.001913,False,False,False,False,1.719745,1.620787,54.32
1,183,94,0,2.863744,10.20578,39995.388087,22.658477,14.334793,4.703494,12.217287,0.001931,False,False,False,False,1.700157,1.598306,57.002
1,184,93,0,3.16577,10.213455,39948.977718,22.664836,14.439435,4.550625,12.25458,0.001944,False,False,False,False,1.733708,1.634208,41.363
1,185,92,0,2.605085,10.189679,39948.012451,22.637264,14.309902,4.447627,12.280864,0.001958,False,False,False,False,1.694712,1.591126,67.657
1,186,91,0,2.896418,10.212299,40098.698294,22.671051,14.489264,4.509081,12.297039,0.001971,False,False,False,False,1.735922,1.638803,55.22
1,187,90,0,3.243372,10.245732,39958.429781,22.690188,14.577587,4.731604,12.372445,0.001977,False,False,False,False,1.771668,1.67399,37.102
1,188,89,0,3.246864,10.255206,40217.570684,22.728871,14.705004,4.773771,12.395143,0.001977,False,False,False,False,1.788255,1.69676,37.005
1,189,88,0,2.983246,10.277343,40124.523768,22.73592,14.727877,4.472502,12.465489,0.001983,False,False,False,False,1.799104,1.708906,51.932
1,190,87,0,3.101457,10.295466,40110.698766,22.753113,14.810657,4.601159,12.537278,0.001995,False,False,False,False,1.823541,1.734531,45.169
1,191,86,0,3.777417,10.306702,40072.751671,22.761285,14.910381,5.076298,12.590087,0.002017,False,False,False,False,1.857615,1.766324,20.378
1,192,85,0,2.900436,10.281846,40158.088101,22.761058,14.908831,4.571421,12.545415,0.001992,False,False,False,False,1.851644,1.761872,55.095
1,193,84,0,3.597605,10.342054,40257.401954,22.818518,15.188428,4.942,12.6062,0.002004,False,False,False,False,1.915188,1.8327,23.316
1,194,83,0,3.410068,10.31394,40079.017987,22.789397,15.048884,4.846648,12.631032,0.001998,False,False,False,False,1.895441,1.806389,30.155
1,195,82,0,3.179064,10.34388,40101.630284,22.817636,15.213098,4.679313,12.707719,0.002011,False,False,False,False,1.934543,1.850175,40.366
1,196,81,0,3.33952,10.347276,40123.306938,22.82371,15.205292,4.715528,12.698459,0.002028,False,False,False,False,1.932363,1.847151,33.019
1,197,80,0,3.053041,10.337805,40138.763977,22.828057,15.288046,4.489646,12.716032,0.002074,False,False,False,False,1.954505,1.869926,47.699
1,198,79,0,3.442863,10.342575,40229.716811,22.842477,15.340119,4.902172,12.68715,0.002096,False,False,False,False,1.959755,1.876809,28.919
1,199,78,0,3.552256,10.348715,40127.75088,22.845963,15.408183,4.946433,12.719052,0.00212,False,False,False,False,1.986711,1.903076,24.621
1,200,77,0,3.720163,10.35758,40301.992142,22.879712,15.551911,4.990892,12.71434,0.00213,False,False,False,False,2.007724,1.929316,21.459
1,201,76,0,3.302065,10.376795,40256.767283,22.884169,15.548633,4.902327,12.778436,0.002125,False,False,False,False,2.012171,1.931698,34.715
1,202,75,0,3.394726,10.400609,40216.391405,22.915715,15.711125,4.804613,12.790423,0.002119,False,False,False,False,2.051395,1.975401,30.479
1,203,74,0,3.615205,10.420128,40267.397696,22.936117,15.811923,4.984361,12.85027,0.00213,False,False,False,False,2.070688,1.996199,23.044
1,204,73,0,3.686728,10.4439,40407.670625,22.965076,15.950685,5.059716,12.950449,0.00216,False,False,False,False,2.098111,2.02496,21.885
1,205,72,0,3.766308,10.462726,40284.521643,22.978649,16.021095,5.063511,12.99182,0.002173,False,False,False,False,2.122172,2.049053,20.529
1,206,71,0,3.721921,10.446629,40403.640454,22.983644,16.067757,5.096344,12.989648,0.002203,False,False,False,False,2.127302,2.054926,21.426
1,207,70,0,4.019798,10.497504,40403.288459,23.036723,16.306099,5.217525,13.047908,0.002226,False,False,False,False,2.180012,2.111748,17.395
1,208,69,0,3.86553,10.538083,40339.219589,23.080299,16.48908,5.083474,13.14839,0.002256,False,False,False,False,2.224843,2.15864,19.296
1,209,68,0,4.419318,10.591818,40448.238865,23.14133,16.762293,5.479386,13.254964,0.002299,False,False,False,False,2.279107,2.214974,12.566
1,210,67,0,4.190585,10.587006,40342.671262,23.141795,16.85513,5.205292,13.294119,0.002352,False,False,False,False,2.308119,2.242662,15.429
1,211,66,0,4.188134,10.592107,40338.850969,23.157732,16.865345,5.286298,13.268364,0.002349,False,False,False,False,2.310652,2.246341,15.453
1,212,65,0,4.06533,10.550624,40364.978847,23.127173,16.774418,5.230305,13.206587,0.002337,False,False,False,False,2.291305,2.224941,17.014
1,213,64,0,4.176905,10.560412,40327.55996,23.128766,16.795945,5.404163,13.230059,0.002338,False,False,False,False,2.297677,2.23101,15.637
1,214,63,0,3.836249,10.558342,40404.099341,23.142764,16.895381,5.121694,13.224892,0.002352,False,False,False,False,2.312848,2.24914,19.681
1,215,62,0,3.897393,10.607657,40333.211302,23.182195,17.107283,5.179434,13.348001,0.002326,False,False,False,False,2.362043,2.299234,18.878
1,216,61,0,4.249704,10.660186,40518.979117,23.252369,17.377254,5.406008,13.42315,0.002356,False,False,False,False,2.40761,2.34866,14.845
1,217,60,0,4.154322,10.684822,40359.640481,23.274969,17.522948,5.295176,13.52197,0.002392,False,False,False,False,2.447194,2.38707,16.056
1,218,59,0,4.771519,10.721299,40391.345326,23.316326,17.69625,5.796005,13.582796,0.002408,False,False,False,False,2.481304,2.42177,8.067
1,219,58,0,4.250567,10.698262,40449.91734,23.317896,17.789054,5.300784,13.546378,0.002404,False,False,False,False,2.498744,2.439871,14.836
1,220,57,0,4.68022,10.725243,40388.049691,23.341231,17.848357,5.695494,13.592211,0.002413,False,False,False,False,2.513117,2.454495,9.27
1,221,56,0,4.744934,10.743018,40582.255145,23.385714,18.126267,5.720712,13.61972,0.002443,False,False,False,False,2.55716,2.501788,8.551
1,222,55,0,4.779259,10.754984,40446.492655,23.391127,18.133195,5.896636,13.682793,0.00246,False,False,False,False,2.566247,2.509286,7.945
1,223,54,0,4.684764,10.790544,40452.022016,23.441752,18.381747,5.671776,13.721378,0.00246,False,False,False,False,2.612411,2.558314,9.192
1,224,53,0,5.128313,10.820493,40406.581213,23.472361,18.502445,6.041163,13.7878,0.002502,False,False,False,False,2.638032,2.58307,5.083
1,225,52,0,5.142562,10.87106,40527.52566,23.550039,18.934926,5.933113,13.852604,0.002559,False,False,False,False,2.711023,2.660444,4.962
1,226,51,0,5.440683,10.926386,40506.717167,23.614385,19.227981,6.27691,13.96765,0.002617,False,False,False,False,2.767381,2.716391,3.377
1,227,50,0,5.789695,10.952088,40533.013412,23.656896,19.37722,6.492509,14.004456,0.00264,False,False,False,False,2.794358,2.743392,2.263
1,228,49,0,5.658602,10.946843,40583.564529,23.675767,19.571771,6.369817,13.977392,0.002669,False,False,False,False,2.826708,2.776778,2.492
1,229,48,0,5.286193,10.923082,40386.976793,23.648125,19.457048,6.212845,14.002903,0.002689,False,False,False,False,2.818166,2.764929,3.968
1,230,47,0,5.812837,10.98631,40674.672466,23.735774,19.8247,6.524152,14.022141,0.002715,False,False,False,False,2.866036,2.819292,2.222
1,231,46,0,5.674644,10.995669,40466.097448,23.755758,19.88148,6.426677,14.064626,0.002734,False,False,False,False,2.886726,2.838144,2.464
1,232,45,0,6.043852,11.049425,40579.353064,23.83194,20.269772,6.727353,14.158227,0.002779,False,False,False,False,2.947143,2.900562,1.847
1,233,44,0,6.10011,11.057605,40556.30633,23.852753,20.427495,6.772282,14.185131,0.002794,False,False,False,False,2.975965,2.928605,1.764
2,52,123,0,4.475534,11.878514,37595.373353,23.398037,18.714128,2.738687,4.691443,0.002754,False,False,False,False,2.725694,2.687216,11.854
2,53,122,0,4.386108,11.830405,37668.481122,23.326713,18.507909,2.489164,4.255237,0.002515,False,False,False,False,2.685127,2.645787,13.0
2,54,121,0,3.971237,11.762486,37652.327166,23.239698,18.283281,1.980514,3.77563,0.002362,False,False,False,False,2.643825,2.603951,17.984
2,55,120,0,3.989878,11.73615,37571.000265,23.202838,18.14381,1.858484,3.366223,0.002255,False,False,False,False,2.622832,2.580686,17.733
2,56,119,0,3.568812,11.704391,37609.170237,23.183937,18.03237,1.35172,2.793692,0.002192,False,False,False,False,2.599287,2.556195,24.177
2,57,118,0,3.671731,11.703461,37629.341526,23.196056,17.978783,1.570384,2.286693,0.002173,False,False,False,False,2.589369,2.5446,22.093
2,58,117,0,3.2633,11.683686,37851.773212,23.182665,18.036153,1.334861,1.672245,0.002147,False,False,False,False,2.5891,2.545665,36.392
2,59,116,0,3.169357,11.672486,37854.431823,23.176505,17.997415,1.521385,1.229741,0.002151,False,False,False,False,2.581424,2.536857,41.114
2,60,115,0,3.007475,11.641761,37845.4011,23.152872,17.855778,1.408666,0.733675,0.002165,False,False,False,False,2.556225,2.509357,50.797
2,61,114,0,2.837265,11.610072,37835.576919,23.109209,17.688622,0.843247,0.356441,0.00217,False,False,False,False,2.527441,2.478066,57.781
2,62,113,0,2.71603,11.56303,37819.347317,23.06498,17.539616,0.595639,0.53369,0.00215,False,False,False,False,2.499646,2.448781,62.942
