unit_number,cycle,true_rul,op_cluster,mahalanobis,fisher_rao,kl_div,js_div,wasserstein,mahalanobis_self,fisher_rao_self,recon_error,drift_raw,drift_flag,geo_alarm_raw,geo_alarm,latent_mu_norm,latent_mu_centered,health_score
1,60,125,1,4.069078,20.285867,9949.489418,27.271226,28.903281,6.24056,30.472896,2.971128,False,False,False,False,4.145294,3.884427,45.658
1,61,125,2,4.112669,19.928961,10165.909798,27.207656,26.76573,11.808025,29.650505,3.105279,False,False,False,False,3.98099,3.569481,42.57
1,62,125,5,3.692116,19.95625,10061.715664,27.376725,26.591028,4.986268,28.603393,3.102948,False,False,False,False,3.75055,3.527237,59.656
1,63,125,2,3.803185,19.483443,9860.075158,27.110811,23.483128,11.750392,27.81888,3.24291,False,False,False,False,3.605246,3.080901,57.241
1,64,125,4,3.607436,19.493801,9626.51129,27.316994,23.000305,4.96254,26.952509,3.262402,False,False,False,False,3.276057,2.998548,58.071
1,65,125,5,3.669417,19.164792,9661.165707,27.05548,21.160592,5.044133,25.605058,3.321626,False,False,False,False,3.005817,2.655198,60.234
1,66,125,5,3.222854,18.912081,9612.670528,26.844003,19.53371,4.741113,24.078611,3.312052,False,False,False,False,2.759974,2.328958,77.914
1,67,125,1,3.504206,18.657073,9265.377384,26.46945,17.749607,4.34662,22.529246,3.286789,False,False,False,False,2.548358,1.998304,64.569
1,68,125,4,3.411273,18.609095,9244.573449,26.547925,17.150009,3.870318,20.794468,3.288086,False,False,False,False,2.452869,1.780598,63.586
1,69,125,1,3.410249,18.663146,9009.635437,26.227748,16.840854,4.352075,19.354092,3.290676,False,False,False,False,2.546661,1.761876,68.329
1,70,125,4,3.786463,19.012635,8952.477181,26.597559,18.349176,4.141113,21.177566,3.29928,False,False,False,False,2.947035,2.095995,50.934
1,71,125,2,4.60107,20.08068,8873.517863,26.549455,25.091853,11.755114,26.335432,3.429464,False,False,False,False,4.213746,3.343606,26.62
1,72,125,4,6.95694,24.789133,10463.273351,28.294311,67.150568,15.521456,37.34248,3.386012,False,False,False,False,7.925468,7.278872,6.005
1,73,125,0,4.096037,19.725129,8664.210984,26.390079,22.248639,8.370351,25.00916,3.51085,False,False,False,False,3.774861,2.871429,42.532
1,74,125,5,5.67143,21.789155,10312.55089,27.651895,37.775937,13.599415,31.685618,3.137853,False,False,False,False,5.686907,4.851276,13.326
1,75,125,2,3.61811,18.731647,9420.088605,26.919827,19.909866,11.844327,27.556234,3.290496,False,False,False,False,2.970384,2.442939,63.747
1,76,125,0,3.58003,18.753978,8966.401858,26.782307,19.150536,5.664066,26.079851,3.123857,False,False,False,False,2.849249,2.26612,62.656
1,77,125,1,3.402906,18.668029,9288.08904,26.76601,18.041598,4.917509,25.002156,3.062692,False,False,False,False,2.740976,2.069052,68.738
1,78,125,0,3.504056,18.752944,8852.623169,26.734676,17.944096,5.080425,23.21577,3.082174,False,False,False,False,2.712191,1.982722,66.188
1,79,125,0,3.510546,19.002639,8847.959162,26.90059,18.464532,5.358293,20.773099,3.115074,False,False,False,False,2.874852,2.107326,65.944
1,80,125,5,4.400629,19.716118,9226.144689,27.549492,21.862094,6.420977,22.212997,3.131413,False,False,False,False,3.547674,2.786207,34.795
1,81,125,0,7.151843,26.108565,11201.4818,30.588546,90.651289,22.589779,38.712201,2.88299,False,False,False,False,9.349148,8.734526,4.947
1,82,125,4,6.944593,25.762654,11926.739387,29.759575,87.595111,18.852334,38.079877,3.049057,False,False,False,False,9.127127,8.556972,6.031
1,83,125,2,5.030059,23.580156,10881.462971,27.210484,58.753645,11.616017,34.363894,3.085096,False,False,False,False,7.368292,6.675251,18.128
1,84,125,1,3.295117,18.824422,9461.463123,26.385329,18.148243,4.912009,17.790883,3.055158,False,False,False,False,2.823535,2.083278,72.425
1,85,125,5,4.573895,20.043307,9705.901727,26.799002,25.821851,8.948856,24.632433,2.868619,False,False,False,False,4.15194,3.413665,29.707
1,86,125,2,4.980171,23.576021,10837.482317,27.354039,58.21239,12.378844,34.091282,2.858834,False,False,False,False,7.362219,6.635331,18.714
1,87,125,0,4.051693,18.772417,9178.789359,26.977159,17.97565,6.12245,12.937218,3.012861,False,False,False,False,2.795657,1.976432,44.169
1,88,125,4,4.151568,19.725624,9843.108565,26.932633,24.0111,9.077345,22.735419,2.865086,False,False,False,False,3.869097,3.151053,37.362
1,89,125,3,7.22418,22.297256,11341.779549,28.286779,44.88817,15.925687,31.309697,2.908121,False,False,False,False,6.21481,5.597972,3.182
1,90,125,5,3.042517,18.999641,10198.074477,26.567225,22.212061,5.675376,29.501522,2.898423,False,False,False,False,3.254771,2.837033,85.1
1,91,125,0,2.91904,18.730807,9618.333244,26.371309,20.380038,5.846996,28.534183,2.725481,False,False,False,False,3.001201,2.508388,89.049
1,92,125,0,2.961139,18.597583,9720.294365,26.459534,19.076549,5.25721,26.866082,2.708954,False,False,False,False,2.769303,2.228729,87.473
1,93,125,3,3.444252,18.242924,10326.378058,26.756025,16.738531,5.624891,25.703752,2.810247,False,False,False,False,2.495661,1.831753,70.589
1,94,125,2,3.051515,18.032773,9969.058823,26.435465,16.094237,11.322987,22.712447,3.02716,False,False,False,False,2.276567,1.438472,86.395
1,95,125,3,4.287103,17.868125,10063.655432,26.523817,14.86194,8.660292,21.257421,3.16412,False,False,False,False,2.174609,1.226347,37.681
1,96,125,2,3.584962,17.954093,9546.751127,25.983962,15.212133,11.585354,18.343867,3.37681,False,False,False,False,2.351812,1.109322,64.812
1,97,125,3,4.460411,18.663457,9596.106205,26.494644,17.450598,10.459653,20.01664,3.437054,False,False,False,False,2.826403,2.033868,32.82
1,98,125,4,6.418947,20.155883,9680.779852,27.012931,26.463005,12.50632,26.560071,3.371998,False,False,False,False,4.299465,3.521347,8.689
1,99,125,0,6.869398,24.827214,10990.758237,27.671744,72.373898,20.602426,36.8748,3.222387,False,False,False,False,8.274139,7.619247,5.906
1,100,125,3,3.66666,19.353426,10161.054349,26.502351,22.373011,10.31392,24.231455,3.52978,False,False,False,False,3.781274,2.996393,61.045
1,101,125,5,6.325521,21.834797,11098.864885,27.393754,41.546401,16.733812,31.581223,3.287359,False,False,False,False,6.047487,5.216586,8.367
1,102,125,4,2.218611,18.366694,9954.93805,26.247074,18.458442,4.951901,28.140968,3.307843,False,False,False,False,2.783656,2.099779,99.016
1,103,125,3,2.317538,17.857211,10203.615812,26.23582,15.806481,7.520825,27.010577,3.197739,False,False,False,False,2.573042,1.564042,99.239
1,104,125,3,2.895856,17.759076,10148.855365,26.3172,14.905761,8.17631,25.813972,3.269839,False,False,False,False,2.505837,1.245455,87.847
1,105,125,5,3.189154,18.039889,9888.888549,26.245244,15.496588,6.217458,23.639543,3.277847,False,False,False,False,2.385338,1.163498,80.299
1,106,125,3,3.000811,17.838327,9953.939807,26.228651,14.45219,8.55529,22.382236,3.355467,False,False,False,False,2.524883,1.054063,85.531
1,107,125,2,3.632758,18.420877,9302.893099,26.339697,16.667109,12.087066,22.084295,3.590996,False,False,False,False,2.825881,1.648132,63.312
1,108,125,2,4.370864,19.808396,9313.419684,26.239815,24.400314,13.064842,27.095406,3.773835,False,False,False,False,4.217296,3.230374,33.422
1,109,125,0,5.03629,23.537449,10019.805887,26.651204,54.475406,16.565715,35.018651,3.716872,False,False,False,False,7.056867,6.347594,21.921
1,110,125,1,3.313883,18.153383,9287.75524,26.247537,15.229825,6.829004,19.888898,3.767785,False,False,False,False,2.428607,1.209987,71.689
1,111,125,0,3.264052,18.495976,8938.761783,26.235456,16.646823,7.369352,19.393144,3.622318,False,False,False,False,2.731097,1.617293,76.79
1,112,125,0,3.093507,19.658696,9299.87051,25.976421,23.807508,11.389824,25.734701,3.665764,False,False,False,False,4.03048,3.117578,83.523
1,113,125,1,4.857227,22.048811,10619.749867,26.69355,42.435207,16.896765,32.058859,3.562323,False,False,False,False,6.106528,5.336041,26.194
1,114,125,5,3.097642,18.424487,9881.529613,26.19613,18.706563,5.728409,28.242833,3.599675,False,False,False,False,2.804038,2.138687,83.354
1,115,125,0,2.698778,18.186857,9392.148466,25.982176,17.148836,6.018153,26.849757,3.444143,False,False,False,False,2.545243,1.755495,94.077
1,116,125,2,2.95766,17.870729,9602.328221,25.94761,15.574878,11.769998,24.197599,3.607527,False,False,False,False,2.299641,1.265081,89.115
1,117,125,1,3.065989,17.979286,9326.656476,25.852739,15.039242,5.38876,22.658451,3.613597,False,False,False,False,2.282802,1.128801,81.081
1,118,125,5,2.82048,18.132556,9504.964537,25.961027,15.35035,5.819547,20.811041,3.579779,False,False,False,False,2.351781,1.113731,92.757
1,119,125,5,3.054491,18.527382,9363.445546,26.046959,16.805434,6.808361,21.905344,3.546351,False,False,False,False,2.776567,1.644546,84.802
1,120,125,5,3.570144,19.859752,9492.193249,26.084631,24.886465,9.695687,26.93216,3.57321,False,False,False,False,4.194118,3.279307,63.696
1,121,125,5,5.099291,23.465103,10838.526327,26.66296,57.456038,16.925203,35.41319,3.414068,False,False,False,False,7.310751,6.568088,23.116
1,122,125,5,3.19744,17.982628,9680.108743,26.103945,15.387212,6.976581,19.137457,3.477915,False,False,False,False,2.467397,1.116973,79.862
1,123,125,4,3.898036,18.921095,9811.214528,25.945462,20.734879,10.114436,24.931954,3.288193,False,False,False,False,3.635268,2.580931,46.711
1,124,125,2,5.771494,21.414252,10831.864774,27.223727,38.870806,11.900171,31.080884,3.425698,False,False,False,False,5.832817,4.970255,8.463
1,125,125,1,2.505288,18.338411,9833.196858,26.338552,18.248389,4.750033,28.481096,3.512043,False,False,False,False,2.825515,2.106725,96.969
1,126,125,2,2.582874,18.075941,9877.391719,26.357891,16.923428,12.064741,26.622428,3.489927,False,False,False,False,2.546022,1.709315,97.707
1,127,125,5,2.843672,18.113592,9826.237748,26.391511,16.318264,5.454284,24.664234,3.465417,False,False,False,False,2.3288,1.477126,92.195
1,128,125,5,2.30007,17.985675,9801.517425,26.097418,15.463494,5.638331,22.116671,3.464091,False,False,False,False,2.194873,1.149967,99.125
1,129,125,4,3.201295,18.006984,9506.736607,26.098114,15.123334,5.076665,20.715203,3.411791,False,False,False,False,2.297353,1.052847,73.465
1,130,125,1,2.73085,18.366189,9327.337901,25.95391,16.150818,5.45419,21.240612,3.397889,False,False,False,False,2.654221,1.539641,91.997
1,131,125,0,3.824407,19.67956,9170.557748,25.775846,23.769634,12.133695,26.210459,3.412663,False,False,False,False,4.032853,3.113061,51.709
1,132,125,3,7.147218,24.494859,11611.307597,27.516138,70.182837,17.774257,36.768293,3.265633,False,False,False,False,8.088661,7.522512,3.306
1,133,125,4,3.770352,18.897154,9907.31125,26.14564,20.624616,11.063774,24.507809,3.352815,False,False,False,False,3.62047,2.557586,51.333
1,134,125,1,6.874135,21.721004,11073.226961,28.052791,41.774146,18.672094,31.09766,3.110553,False,False,False,False,6.103634,5.268378,5.876
1,135,125,3,2.913919,19.144548,10455.441078,26.686532,23.072791,6.877183,31.670618,2.893063,False,False,False,False,3.721334,3.114387,87.339
1,136,125,1,3.261586,19.050334,10040.27935,26.463291,22.374449,6.346692,31.077568,2.694083,False,False,False,False,3.471009,2.924347,73.437
1,137,125,1,3.506486,18.773956,9960.133695,26.498548,20.616817,6.596414,30.344584,2.633224,False,False,False,False,3.224519,2.607827,64.473
1,138,125,5,3.447281,18.628185,10154.36969,26.622813,19.768099,5.908172,29.352601,2.578329,False,False,False,False,2.968135,2.36829,67.318
1,139,125,5,3.353445,18.385228,10280.167614,26.673792,18.279529,6.455325,28.034423,2.497896,False,False,False,False,2.714955,2.024073,71.081
1,140,125,0,3.815197,18.193047,9708.552022,26.545176,16.937649,6.601807,26.420145,2.440573,False,False,False,False,2.492794,1.681882,52.017
1,141,125,3,3.046539,17.871069,10409.4235,26.64017,15.082109,6.309225,24.663031,2.53759,False,False,False,False,2.322223,1.297634,84.511
1,142,125,5,2.774775,18.013277,10218.875975,26.338552,15.501605,6.673285,22.474435,2.507816,False,False,False,False,2.293849,1.141851,93.634
1,143,125,3,3.325329,17.972735,10333.74989,26.646025,15.205899,8.30452,22.045845,2.532222,False,False,False,False,2.429002,1.341414,74.469
1,144,125,4,3.746286,18.543743,10161.579926,26.592185,18.6175,8.795608,23.822469,2.461493,False,False,False,False,3.219199,2.121395,52.123
1,145,125,5,6.752609,24.806102,12916.934863,28.296284,82.28078,22.380118,37.094881,2.462342,False,False,False,False,8.939261,8.227686,7.208
1,146,125,2,5.276261,21.569596,12017.199729,28.094623,42.620983,14.423098,30.69084,2.662062,False,False,False,False,6.122972,5.318584,14.95
1,147,125,2,3.250358,18.451191,10137.164819,26.253015,18.285436,12.944031,27.152462,2.727182,False,False,False,False,2.721854,2.061329,79.607
1,148,125,2,3.556135,18.036,10058.107104,26.32234,16.543141,13.65773,25.378645,2.714136,False,False,False,False,2.485456,1.585288,66.152
1,149,125,2,3.263911,17.81076,9743.101719,26.094832,15.282903,12.952706,23.136172,2.846617,False,False,False,False,2.359743,1.13449,79.03
1,150,125,4,3.942288,18.001118,9516.39742,26.264283,15.246533,5.638275,21.092334,2.905119,False,False,False,False,2.243718,1.11016,45.388
1,151,125,1,3.029196,18.036262,9245.331459,25.844389,14.952571,6.393261,18.906168,2.860473,False,False,False,False,2.330524,1.090049,82.053
1,152,124,3,3.000042,18.309306,9539.603007,26.040848,16.100695,8.049732,20.516509,2.915645,False,False,False,False,2.81942,1.671148,85.538
1,153,123,4,4.722211,19.964142,9615.551401,26.155681,25.084483,12.726901,28.239461,2.953214,False,False,False,False,4.313504,3.322277,25.921
1,154,122,0,4.83692,22.335428,10316.655326,26.719985,43.717106,17.64982,32.815569,3.120606,False,False,False,False,6.271466,5.43103,24.521
1,155,121,0,2.945899,18.449023,9309.150163,26.072461,18.537562,5.961831,28.243713,3.016003,False,False,False,False,2.812749,2.118159,87.866
1,156,120,4,2.367034,18.169697,9640.779179,26.062743,16.890535,5.444179,27.247613,2.827404,False,False,False,False,2.636919,1.695713,97.838
1,157,119,3,2.301148,17.913451,9828.646816,26.074637,15.007559,7.254267,25.865858,2.929226,False,False,False,False,2.584128,1.298674,99.289
1,158,118,1,2.539209,18.284756,9371.807065,26.030169,15.610031,6.870045,24.059242,2.90846,False,False,False,False,2.596563,1.357768,96.451
1,159,117,5,2.246586,18.51834,9473.754995,26.181004,16.203349,6.97962,23.008711,2.921948,False,False,False,False,2.68392,1.449498,99.319
1,160,116,1,2.898346,18.921805,9175.6785,26.28893,17.707273,8.068356,24.296773,2.896361,False,False,False,False,3.139391,1.987331,87.791
1,161,115,2,4.0724,20.418582,9294.470951,26.399817,27.744813,11.4835,29.280537,3.107292,False,False,False,False,4.638031,3.712018,44.925
1,162,114,3,6.041425,25.168508,11665.050179,28.161078,75.459416,18.09556,37.822837,2.943557,False,False,False,False,8.485431,7.866003,9.984
1,163,113,3,4.626195,19.809827,10235.03299,27.129357,24.025676,12.498351,28.036755,3.101091,False,False,False,False,4.279825,3.261088,28.292
1,164,112,3,7.026392,22.598826,11769.872802,30.243502,46.476338,19.743358,33.633957,2.930404,False,False,False,False,6.61819,5.735593,3.502
1,165,111,0,4.966823,21.632088,9202.266311,28.966176,41.38151,8.679147,35.881322,2.800596,False,False,False,False,5.584712,5.233136,22.812
1,166,110,3,5.128657,21.282883,9922.197598,28.770311,37.923522,9.594079,35.918817,2.642375,False,False,False,False,5.570796,4.964072,21.027
1,167,109,0,4.753125,21.564809,9177.595376,28.648491,40.177193,8.382186,35.765242,2.708004,False,False,False,False,5.478377,5.117028,25.859
1,168,108,4,4.629797,21.283972,9671.140532,28.544238,38.131209,7.633528,35.592943,2.718992,False,False,False,False,5.392194,4.914757,27.18
1,169,107,2,4.623556,21.209392,9854.934088,28.459202,37.156956,11.333757,35.279535,2.957896,False,False,False,False,5.095402,4.816338,25.809
1,170,106,0,4.737362,20.973226,9326.347694,27.937501,35.63964,7.752631,34.898314,3.010721,False,False,False,False,5.001292,4.649685,26.094
1,171,105,4,4.236994,20.582009,9684.887662,27.782601,33.037757,6.90028,34.528468,2.986958,False,False,False,False,4.847338,4.364707,34.949
1,172,104,0,4.122415,20.478109,9318.151504,27.554021,31.882333,7.634317,33.939866,2.991461,False,False,False,False,4.606531,4.225898,41.695
1,173,103,2,4.227768,20.027101,9850.092396,27.459818,28.948796,12.326413,33.085399,3.208024,False,False,False,False,4.225599,3.870035,38.172
1,174,102,3,4.192491,19.443891,9922.417791,27.196918,25.066333,7.787897,32.689366,3.300492,False,False,False,False,4.091419,3.429321,39.912
1,175,101,5,4.280688,19.576749,9810.052977,27.132544,25.584827,7.291371,32.080199,3.246224,False,False,False,False,3.854989,3.387496,37.932
1,176,100,0,4.056805,19.382614,9206.366573,26.861131,23.728631,7.325937,31.444175,3.359357,False,False,False,False,3.616217,3.114948,44.042
1,177,99,1,3.929205,19.058572,9549.112405,26.832855,21.404223,6.703675,30.900169,3.364975,False,False,False,False,3.4284,2.763354,50.501
1,178,98,0,3.852824,19.030718,9225.9275,26.785822,20.473107,6.633139,29.818843,3.401123,False,False,False,False,3.16261,2.53699,50.865
1,179,97,5,4.061228,18.757095,9749.6445,26.730359,18.879429,7.45263,28.449925,3.423259,False,False,False,False,2.937037,2.181466,45.424
1,180,96,3,4.140221,18.339978,9807.556276,26.769974,16.367485,7.149617,26.957584,3.485683,False,False,False,False,2.849743,1.746157,41.755
1,181,95,0,4.215265,18.649839,9123.056673,26.556746,17.041519,7.368415,24.80146,3.485984,False,False,False,False,2.704102,1.732167,38.696
1,182,94,0,4.666134,18.577748,9106.8485,26.719608,16.647791,8.003079,23.407875,3.568805,False,False,False,False,2.697928,1.611406,26.932
1,183,93,1,5.433062,19.005541,9479.982191,27.103391,18.920008,7.596521,25.082154,3.500205,False,False,False,False,3.289692,2.261114,18.019
1,184,92,3,7.283789,26.276487,12943.707761,29.277753,96.76,23.09349,39.593969,3.250053,False,False,False,False,9.701705,9.110932,3.086
1,185,91,3,6.937555,26.222419,13238.916603,29.444386,98.725885,24.906992,39.320398,3.350574,False,False,False,False,9.81725,9.216196,4.048
1,186,90,0,7.08241,25.536715,12354.099602,29.440452,90.27366,28.75903,38.208387,3.307516,False,False,False,False,9.422997,8.705314,5.119
1,187,89,1,7.055241,22.250447,12109.161664,29.150087,47.669055,22.290453,33.159363,3.274775,False,False,False,False,6.684896,5.790217,5.52
1,188,88,3,3.76114,19.712669,10247.6269,27.209122,24.870385,8.190059,32.994924,3.140179,False,False,False,False,4.154164,3.395876,55.699
1,189,87,0,3.990918,19.825521,9561.912922,27.127937,25.321573,8.486998,32.460737,2.9918,False,False,False,False,3.901178,3.355618,46.232
1,190,86,5,4.076237,19.491973,10152.597915,27.062461,23.400453,8.363121,31.731287,2.991347,False,False,False,False,3.637913,3.041796,44.67
1,191,85,0,4.181313,19.150158,9706.300242,26.871754,21.383398,8.737338,30.752425,3.072138,False,False,False,False,3.343725,2.700359,39.682
1,192,84,1,4.002178,18.780366,10109.781938,26.938509,19.209693,8.577097,29.728569,2.963942,False,False,False,False,3.134479,2.317314,47.858
1,193,83,3,3.639417,18.407443,10464.456597,27.034817,17.233215,8.100526,28.575262,3.020243,False,False,False,False,3.01483,1.961207,61.846
1,194,82,5,3.941093,18.575638,10377.969697,27.195659,17.70787,8.954288,26.983683,2.976571,False,False,False,False,2.860944,1.873849,50.222
1,195,81,0,3.995411,18.358429,9823.43535,26.896257,16.536228,8.320317,25.224247,2.988071,False,False,False,False,2.681812,1.550942,46.118
1,196,80,3,4.022851,18.060982,10599.506482,27.212484,15.359802,8.400212,24.802332,3.057731,False,False,False,False,2.723132,1.38951,45.982
1,197,79,1,4.960314,18.620055,10175.590804,27.540739,17.570631,12.879571,25.28217,2.945944,False,False,False,False,3.169212,1.919495,24.152
1,198,78,1,6.673887,19.629426,10567.721961,27.789891,24.555184,12.992678,28.78105,2.928817,False,False,False,False,4.301103,3.256792,7.449
1,199,77,3,7.207156,22.112317,12673.991261,30.243683,45.743327,20.897236,33.365357,2.961967,False,False,False,False,6.49404,5.659689,3.209
1,200,76,2,4.846655,19.369532,10347.35494,27.828051,21.427946,13.607117,29.481622,3.202562,False,False,False,False,3.117366,2.715881,20.448
1,201,75,2,4.35402,18.68506,10263.662445,27.19293,18.472539,13.314734,27.575269,3.263163,False,False,False,False,2.668402,2.10296,33.995
1,202,74,5,4.040084,18.150356,10324.13723,26.745967,16.3868,8.406248,25.944269,3.187521,False,False,False,False,2.514049,1.47932,46.444
1,203,73,0,3.522758,18.001464,9756.050547,26.431579,15.457558,7.56263,23.907581,3.139437,False,False,False,False,2.371352,1.153571,65.443
1,204,72,4,3.223562,17.977295,10184.659579,26.548586,15.238169,7.951452,23.259941,3.075729,False,False,False,False,2.448377,1.064385,71.724
1,205,71,1,3.739884,18.217672,9972.82646,26.81274,16.283154,7.695871,23.429252,3.005269,False,False,False,False,2.785667,1.554448,55.861
1,206,70,0,5.21397,19.448951,9977.160683,27.256896,24.072768,13.355774,26.866891,2.974355,False,False,False,False,4.141832,3.14322,19.647
1,207,69,1,5.979417,22.79774,11863.893434,28.103951,55.129141,22.892811,33.916782,2.749441,False,False,False,False,7.12981,6.401941,10.536
1,208,68,3,3.212465,17.800988,10576.006408,26.953725,14.713958,7.79847,23.560234,2.957135,False,False,False,False,2.506116,1.13295,78.777
1,209,67,2,4.56656,18.091422,10354.066409,27.790766,16.492584,12.952406,21.747977,2.959801,False,False,False,False,2.742212,1.548636,27.253
1,210,66,3,4.845664,19.077848,10971.206912,27.37922,22.980178,11.987701,26.595703,3.010281,False,False,False,False,4.018752,3.080201,24.072
1,211,65,3,5.621923,22.0252,12714.96657,29.589223,46.584414,19.415757,31.850444,3.07072,False,False,False,False,6.527657,5.733344,14.598
1,212,64,1,6.743689,21.729836,9513.239582,31.035362,41.356726,10.509842,35.804907,3.080249,False,False,False,False,5.730587,5.256157,6.875
1,213,63,5,6.408826,21.814859,9769.561332,30.820663,42.583342,10.059065,35.770925,2.774786,False,False,False,False,5.709385,5.338986,8.175
1,214,62,0,5.655795,21.750118,9234.12147,29.721657,41.822686,10.879227,35.682738,2.723768,False,False,False,False,5.648014,5.27438,14.747
1,215,61,3,5.245098,21.396999,9944.411192,29.159661,38.160099,10.663726,35.608434,2.80851,False,False,False,False,5.557485,4.987113,18.809
1,216,60,1,4.828322,21.512729,9530.789631,28.698819,39.097277,10.140055,35.614514,2.746914,False,False,False,False,5.518202,5.036485,27.088
1,217,59,4,4.447616,21.457694,9677.402965,28.310955,38.934977,8.665434,35.646859,2.751567,False,False,False,False,5.46863,4.995758,30.209
1,218,58,5,4.119485,21.454002,9892.169668,28.044105,38.910447,8.909382,35.492969,2.732681,False,False,False,False,5.370244,4.981449,43.219
1,219,57,3,4.103223,21.12129,10043.543671,27.899227,35.541295,9.4598,35.489145,2.79372,False,False,False,False,5.33363,4.715904,42.769
1,220,56,0,4.081482,21.380757,9306.126745,27.828043,37.679838,9.149779,35.410159,2.751312,False,False,False,False,5.26155,4.86489,43.232
1,221,55,4,4.342216,21.164726,9720.550094,27.855487,35.9624,8.985167,35.299728,2.684538,False,False,False,False,5.185434,4.688172,32.122
1,222,54,2,5.207082,20.9215,10137.767686,28.061791,34.555393,13.450978,34.870674,2.85637,False,False,False,False,4.869967,4.534345,15.791
1,223,53,0,4.320316,20.676787,9579.200837,27.281033,33.192517,7.480539,34.359062,2.965111,False,False,False,False,4.751258,4.374512,35.318
1,224,52,2,5.146559,20.311095,10301.08814,27.821889,31.082599,14.151197,33.818279,2.967399,False,False,False,False,4.513986,4.130135,16.228
1,225,51,4,3.934778,20.073863,9998.023806,27.125596,29.391441,6.365768,33.535267,2.956798,False,False,False,False,4.370869,3.918938,45.495
1,226,50,5,3.562984,19.961173,10114.383996,26.972345,28.450497,7.344991,33.076001,2.942235,False,False,False,False,4.173864,3.78283,63.965
1,227,49,1,4.244295,19.600955,9939.774234,26.919748,25.766901,7.183535,32.626144,2.939852,False,False,False,False,3.97174,3.458571,40.449
1,228,48,0,3.616083,19.529622,9572.755274,26.623718,25.088735,7.144852,32.142202,2.858624,False,False,False,False,3.770708,3.319468,60.804
1,229,47,0,3.566864,19.251649,9612.553465,26.569243,23.2392,7.495931,31.450467,2.895055,False,False,False,False,3.517761,3.026552,63.395
1,230,46,0,3.98776,18.94777,9668.504482,26.560426,21.373854,7.922387,30.563296,2.941258,False,False,False,False,3.242464,2.698656,46.311
1,231,45,0,4.125347,18.642435,9704.538656,26.528431,19.624336,8.189903,29.48135,2.912265,False,False,False,False,2.960893,2.350112,41.62
1,232,44,5,4.00652,18.400719,10290.450957,26.635361,18.312497,7.430066,28.267929,2.915533,False,False,False,False,2.717633,2.030764,48.131
1,233,43,4,3.942062,18.132095,10211.969423,26.760377,16.70697,6.80276,26.913561,2.84955,False,False,False,False,2.52593,1.616694,45.392
1,234,42,4,3.978586,17.983711,10176.063652,26.763224,15.701971,6.708586,25.190266,2.871246,False,False,False,False,2.385286,1.267523,44.566
